city,distance_km,vehicle_type,mileage_kmpl,fuel_price_per_l,food_type,food_budget_tier,meals_per_day,activity_count,activity_type,needs_accommodation,hotel_cost_per_night,people_count,transport_type,total_daily_expense
Kochi,110.3,bike,46.3,102.0,veg,budget,2,5,museum,1,3207.97,4,personal_vehicle,7236.93
Chennai,100.5,car,16.0,102.0,non_veg,mid_range,3,2,entertainment,0,0.0,2,taxi,3679.89
Mumbai,107.8,bike,41.7,102.0,local_cuisine,mid_range,3,4,beach,0,0.0,2,public_transport,3168.51
Jaipur,173.1,car,15.7,102.0,non_veg,mid_range,3,5,beach,1,2368.54,1,taxi,5779.2
Kochi,109.4,ev,0.2,8.5,fast_food,mid_range,2,4,cafe_hopping,1,2911.53,2,public_transport,5503.51
Delhi,53.3,car,16.2,102.0,non_veg,budget,2,5,museum,0,0.0,1,public_transport,1285.25
Kochi,121.7,ev,0.13,8.5,local_cuisine,budget,3,3,beach,0,0.0,1,personal_vehicle,1097.22
Bengaluru,44.1,scooter,43.9,102.0,veg,mid_range,3,1,cafe_hopping,1,4196.64,4,public_transport,8861.46
Chennai,47.6,ev,0.2,8.5,cafe,fine_dining,4,1,adventure,1,4483.74,1,public_transport,7943.38
Mumbai,12.9,bike,30.5,102.0,local_cuisine,budget,4,3,museum,1,2733.52,2,public_transport,4666.01
Hyderabad,84.5,bike,35.0,102.0,veg,mid_range,3,3,beach,0,0.0,2,personal_vehicle,3054.34
Delhi,161.9,bike,39.4,102.0,cafe,fine_dining,3,2,beach,0,0.0,1,personal_vehicle,2845.16
Chennai,175.1,car,15.1,102.0,non_veg,mid_range,3,5,sightseeing,0,0.0,4,personal_vehicle,8229.98
Hyderabad,70.7,ev,0.14,8.5,cafe,fine_dining,3,5,museum,0,0.0,1,personal_vehicle,2916.28
Jaipur,91.0,scooter,47.3,102.0,veg,mid_range,3,5,sightseeing,1,866.72,2,personal_vehicle,4231.35
Delhi,35.9,ev,0.2,8.5,non_veg,fine_dining,3,5,adventure,1,3238.88,1,rental_vehicle,6413.81
Goa,162.6,scooter,52.7,102.0,cafe,budget,4,5,entertainment,1,2328.82,1,taxi,4000.79
Delhi,156.7,bike,43.3,102.0,local_cuisine,fine_dining,3,4,entertainment,0,0.0,1,taxi,3568.75
Jaipur,69.8,car,14.7,102.0,veg,budget,3,2,adventure,1,1058.49,2,rental_vehicle,3200.44
Delhi,61.3,car,15.1,102.0,local_cuisine,budget,3,2,sightseeing,1,2790.3,1,taxi,4568.05
Mumbai,150.0,ev,0.19,8.5,fast_food,budget,4,1,sightseeing,0,0.0,1,public_transport,1217.66
Hyderabad,166.4,ev,0.15,8.5,fast_food,budget,3,4,sightseeing,0,0.0,4,personal_vehicle,4271.87
Bengaluru,30.2,scooter,45.9,102.0,local_cuisine,mid_range,3,5,museum,1,1466.0,2,public_transport,5141.73
Goa,62.6,ev,0.13,8.5,fast_food,mid_range,3,5,sightseeing,0,0.0,4,public_transport,6906.41
Mumbai,115.6,car,16.6,102.0,fast_food,mid_range,3,5,museum,0,0.0,2,personal_vehicle,3741.83
Hyderabad,121.8,scooter,43.2,102.0,fast_food,mid_range,4,4,adventure,0,0.0,1,taxi,2368.11
Goa,180.4,scooter,42.3,102.0,cafe,mid_range,4,3,entertainment,1,4245.15,4,public_transport,11313.27
Hyderabad,14.8,car,21.5,102.0,non_veg,mid_range,3,3,cafe_hopping,0,0.0,1,public_transport,1605.21
Delhi,38.2,car,13.4,102.0,local_cuisine,fine_dining,4,1,adventure,1,2341.39,2,public_transport,8529.43
Delhi,14.7,bike,35.3,102.0,fast_food,budget,2,2,entertainment,0,0.0,4,taxi,2934.61
Mumbai,97.3,bike,46.6,102.0,veg,mid_range,3,5,entertainment,1,3294.02,1,personal_vehicle,5088.0
Bengaluru,168.3,car,20.9,102.0,veg,budget,3,1,beach,0,0.0,2,public_transport,2321.92
Delhi,83.8,ev,0.18,8.5,fast_food,mid_range,3,2,beach,0,0.0,1,rental_vehicle,1658.02
Goa,63.5,scooter,45.9,102.0,veg,budget,3,4,entertainment,0,0.0,1,rental_vehicle,1328.61
Jaipur,108.1,ev,0.16,8.5,local_cuisine,budget,2,3,shopping,1,1528.65,2,taxi,3492.08
Chennai,89.4,car,12.2,102.0,cafe,mid_range,3,4,shopping,0,0.0,1,personal_vehicle,2232.2
Jaipur,59.6,bike,33.4,102.0,cafe,mid_range,3,4,cafe_hopping,1,2054.91,1,rental_vehicle,3916.34
Bengaluru,164.3,ev,0.13,8.5,cafe,mid_range,3,5,shopping,1,1124.76,2,personal_vehicle,4893.92
Goa,21.0,scooter,49.4,102.0,local_cuisine,budget,2,4,cafe_hopping,0,0.0,1,personal_vehicle,942.9
Delhi,37.9,scooter,50.3,102.0,local_cuisine,mid_range,3,2,beach,1,3039.77,1,rental_vehicle,4825.88
Kochi,127.9,bike,44.2,102.0,cafe,mid_range,3,3,cafe_hopping,0,0.0,4,taxi,6313.36
Goa,72.5,scooter,52.6,102.0,cafe,budget,3,3,adventure,0,0.0,4,public_transport,3697.41
Goa,105.6,bike,46.0,102.0,cafe,budget,3,2,beach,0,0.0,3,taxi,2980.64
Bengaluru,134.9,bike,43.1,102.0,non_veg,fine_dining,3,1,sightseeing,1,2430.83,4,personal_vehicle,11967.71
Mumbai,125.5,scooter,49.3,102.0,fast_food,mid_range,3,4,adventure,1,3880.93,1,taxi,5760.64
Mumbai,146.1,ev,0.17,8.5,cafe,fine_dining,3,3,entertainment,1,4185.24,1,rental_vehicle,7583.81
Chennai,187.3,bike,30.7,102.0,local_cuisine,mid_range,3,4,sightseeing,0,0.0,1,taxi,2441.9
Goa,103.8,car,18.0,102.0,veg,budget,4,5,cafe_hopping,0,0.0,1,rental_vehicle,2105.92
Mumbai,13.9,scooter,49.1,102.0,fast_food,fine_dining,3,4,sightseeing,0,0.0,1,public_transport,2837.72
Bengaluru,13.7,scooter,47.2,102.0,veg,fine_dining,3,5,entertainment,0,0.0,3,public_transport,8620.42
Jaipur,134.1,bike,33.2,102.0,veg,budget,3,1,cafe_hopping,0,0.0,1,personal_vehicle,1104.3
Hyderabad,49.1,scooter,49.7,102.0,cafe,mid_range,3,4,cafe_hopping,1,1223.82,1,public_transport,2884.85
Goa,60.6,car,19.8,102.0,cafe,budget,3,5,cafe_hopping,0,0.0,2,personal_vehicle,2509.73
Bengaluru,172.1,ev,0.12,8.5,fast_food,mid_range,2,1,sightseeing,1,2990.08,2,rental_vehicle,5199.42
Kochi,22.7,bike,43.6,102.0,veg,budget,3,1,sightseeing,1,3187.98,2,taxi,5215.49
Chennai,157.0,scooter,48.3,102.0,local_cuisine,mid_range,3,4,shopping,0,0.0,1,personal_vehicle,1862.24
Mumbai,139.2,ev,0.15,8.5,local_cuisine,fine_dining,3,5,beach,1,4180.24,2,personal_vehicle,10340.69
Kochi,74.7,bike,38.0,102.0,veg,mid_range,3,1,sightseeing,1,4183.49,1,rental_vehicle,5918.21
Mumbai,127.2,scooter,40.6,102.0,non_veg,budget,3,4,beach,0,0.0,3,rental_vehicle,3516.21
Hyderabad,33.8,car,15.5,102.0,non_veg,budget,3,5,beach,0,0.0,1,rental_vehicle,1633.03
Chennai,143.5,ev,0.12,8.5,cafe,fine_dining,3,4,sightseeing,0,0.0,1,rental_vehicle,3097.3
Goa,165.6,car,13.1,102.0,veg,budget,4,3,cafe_hopping,1,3803.71,2,taxi,7605.99
Goa,43.8,scooter,43.8,102.0,cafe,fine_dining,3,2,sightseeing,1,2364.61,2,taxi,7905.41
Delhi,155.0,car,21.3,102.0,cafe,budget,3,2,entertainment,1,2018.61,1,personal_vehicle,3714.42
Kochi,196.2,ev,0.1,8.5,local_cuisine,budget,3,5,sightseeing,0,0.0,4,taxi,5131.96
Goa,109.3,car,15.2,102.0,non_veg,budget,3,1,museum,1,1623.8,2,public_transport,3868.47
Bengaluru,110.3,car,14.4,102.0,veg,mid_range,3,4,entertainment,1,2837.27,1,personal_vehicle,5643.53
Jaipur,192.6,scooter,54.4,102.0,non_veg,mid_range,3,4,sightseeing,0,0.0,2,public_transport,3461.08
Kochi,61.0,scooter,48.8,102.0,fast_food,mid_range,3,5,entertainment,1,2298.17,1,personal_vehicle,3950.94
Kochi,87.4,bike,46.7,102.0,veg,budget,3,4,sightseeing,1,1948.47,2,public_transport,4596.48
Jaipur,70.5,ev,0.14,8.5,veg,budget,4,1,beach,0,0.0,1,public_transport,962.59
Jaipur,60.5,scooter,52.8,102.0,local_cuisine,mid_range,3,4,entertainment,0,0.0,2,taxi,3485.38
Goa,11.6,car,16.3,102.0,veg,budget,3,2,sightseeing,1,3495.34,1,personal_vehicle,4853.08
Bengaluru,163.9,scooter,43.1,102.0,local_cuisine,mid_range,2,1,shopping,1,2438.87,2,taxi,4670.41
Kochi,187.2,bike,33.2,102.0,fast_food,mid_range,3,4,adventure,1,4285.37,1,public_transport,6805.45
Kochi,112.0,car,14.5,102.0,cafe,mid_range,3,4,sightseeing,0,0.0,3,public_transport,5862.43
Mumbai,105.3,car,20.9,102.0,local_cuisine,budget,2,3,entertainment,1,1627.05,1,taxi,3290.26
Mumbai,74.3,car,18.9,102.0,non_veg,mid_range,3,4,museum,0,0.0,1,personal_vehicle,1989.2
Kochi,61.0,scooter,44.6,102.0,local_cuisine,mid_range,3,4,museum,1,2010.72,1,public_transport,3895.19
Mumbai,140.6,car,13.8,102.0,veg,budget,3,5,museum,0,0.0,1,rental_vehicle,2366.4
Goa,109.2,car,14.2,102.0,cafe,mid_range,4,1,cafe_hopping,1,4105.09,2,personal_vehicle,7794.84
Bengaluru,169.8,bike,42.2,102.0,local_cuisine,mid_range,3,2,museum,1,2528.96,2,taxi,5997.57
Hyderabad,137.0,bike,47.5,102.0,fast_food,fine_dining,2,4,sightseeing,0,0.0,3,taxi,6623.91
Kochi,41.3,car,14.7,102.0,cafe,budget,3,1,shopping,0,0.0,1,taxi,1442.84
Hyderabad,80.3,car,15.6,102.0,local_cuisine,budget,3,2,museum,0,0.0,1,personal_vehicle,1301.41
Chennai,93.8,bike,32.8,102.0,cafe,budget,3,5,adventure,0,0.0,1,taxi,1730.39
Goa,112.9,bike,39.4,102.0,fast_food,budget,4,4,sightseeing,0,0.0,1,public_transport,1532.86
Hyderabad,166.2,scooter,41.2,102.0,non_veg,mid_range,3,2,sightseeing,0,0.0,1,personal_vehicle,1705.38
Kochi,144.8,ev,0.13,8.5,fast_food,mid_range,3,5,shopping,0,0.0,2,taxi,3874.04
Delhi,142.1,scooter,53.8,102.0,cafe,budget,2,3,sightseeing,0,0.0,1,rental_vehicle,1357.78
Hyderabad,176.6,ev,0.18,8.5,cafe,mid_range,3,5,adventure,1,1671.01,2,rental_vehicle,5724.29
Kochi,97.5,ev,0.15,8.5,fast_food,mid_range,3,4,cafe_hopping,0,0.0,1,rental_vehicle,1854.47
Kochi,54.1,bike,31.1,102.0,local_cuisine,budget,3,1,sightseeing,0,0.0,1,personal_vehicle,942.17
Kochi,110.2,bike,30.2,102.0,non_veg,mid_range,3,1,museum,1,3107.42,2,taxi,6402.42
Bengaluru,61.9,ev,0.12,8.5,veg,mid_range,4,5,adventure,1,1650.36,1,taxi,3730.52
Hyderabad,55.1,car,21.7,102.0,cafe,budget,4,2,shopping,0,0.0,1,taxi,1544.74
Goa,129.0,scooter,46.6,102.0,local_cuisine,budget,3,5,entertainment,1,2064.33,2,personal_vehicle,4324.31
Bengaluru,164.5,bike,44.3,102.0,cafe,fine_dining,3,5,adventure,0,0.0,1,public_transport,3008.26
Goa,132.6,car,20.8,102.0,veg,budget,3,3,beach,1,3775.99,3,public_transport,7275.87
Delhi,105.3,ev,0.17,8.5,cafe,budget,3,5,sightseeing,0,0.0,1,public_transport,1225.86
Kochi,50.8,bike,31.9,102.0,local_cuisine,mid_range,4,2,sightseeing,0,0.0,1,public_transport,1930.15
Jaipur,45.9,scooter,49.6,102.0,non_veg,mid_range,3,2,museum,1,4274.7,2,personal_vehicle,6864.57
Bengaluru,97.5,ev,0.2,8.5,non_veg,fine_dining,4,2,adventure,0,0.0,1,public_transport,3184.61
Chennai,137.4,bike,30.7,102.0,fast_food,budget,3,4,beach,0,0.0,1,personal_vehicle,1410.55
Hyderabad,89.1,scooter,47.1,102.0,fast_food,budget,4,2,shopping,1,3187.53,3,rental_vehicle,6465.13
Bengaluru,121.5,car,20.4,102.0,veg,mid_range,3,3,beach,0,0.0,1,taxi,2254.04
Goa,103.0,car,16.0,102.0,fast_food,budget,3,4,adventure,0,0.0,2,personal_vehicle,2693.43
Kochi,62.1,scooter,45.1,102.0,fast_food,budget,4,4,entertainment,0,0.0,1,taxi,1687.61
Jaipur,106.9,ev,0.12,8.5,non_veg,budget,3,2,museum,0,0.0,1,personal_vehicle,950.69
Goa,42.5,scooter,47.4,102.0,veg,mid_range,3,3,beach,0,0.0,2,personal_vehicle,3087.62
Jaipur,56.8,ev,0.14,8.5,fast_food,fine_dining,3,2,sightseeing,1,2365.38,1,public_transport,5239.64
Mumbai,116.9,car,18.0,102.0,veg,budget,3,3,museum,1,1891.0,4,rental_vehicle,6273.11
Mumbai,162.2,scooter,40.3,102.0,fast_food,mid_range,3,1,shopping,0,0.0,2,rental_vehicle,3153.12
Chennai,197.6,bike,34.0,102.0,veg,budget,3,2,cafe_hopping,0,0.0,2,rental_vehicle,2487.68
Jaipur,47.2,scooter,54.0,102.0,cafe,mid_range,3,3,sightseeing,1,1236.8,1,taxi,3235.55
Jaipur,119.8,scooter,50.5,102.0,cafe,mid_range,3,4,shopping,1,1054.38,2,rental_vehicle,4447.03
Hyderabad,106.6,bike,31.5,102.0,local_cuisine,budget,4,2,shopping,0,0.0,1,personal_vehicle,1225.54
Bengaluru,155.8,scooter,48.3,102.0,local_cuisine,mid_range,3,1,cafe_hopping,0,0.0,2,public_transport,2638.23
Mumbai,75.8,scooter,54.5,102.0,local_cuisine,mid_range,3,5,adventure,0,0.0,3,rental_vehicle,5133.18
Bengaluru,104.8,bike,44.7,102.0,local_cuisine,mid_range,3,5,museum,0,0.0,2,taxi,3920.17
Kochi,41.0,ev,0.18,8.5,veg,mid_range,2,4,beach,0,0.0,3,taxi,4238.82
Bengaluru,148.1,car,12.2,102.0,fast_food,mid_range,2,4,beach,1,3330.89,1,rental_vehicle,6234.49
Goa,160.6,car,18.4,102.0,veg,fine_dining,3,4,shopping,0,0.0,2,taxi,6794.66
Mumbai,37.9,ev,0.17,8.5,non_veg,budget,3,5,beach,0,0.0,1,personal_vehicle,1263.45
Mumbai,61.6,bike,38.4,102.0,fast_food,mid_range,3,4,museum,0,0.0,1,personal_vehicle,1864.15
Jaipur,19.9,scooter,51.5,102.0,local_cuisine,mid_range,2,1,sightseeing,0,0.0,2,taxi,2084.83
Bengaluru,17.2,bike,40.3,102.0,local_cuisine,fine_dining,3,3,beach,0,0.0,2,taxi,5649.37
Delhi,91.5,car,19.4,102.0,non_veg,mid_range,2,1,beach,1,918.63,1,taxi,2573.55
Bengaluru,176.8,car,18.0,102.0,fast_food,mid_range,3,5,shopping,1,2559.04,4,personal_vehicle,10201.08
Delhi,85.6,bike,43.2,102.0,local_cuisine,budget,4,5,beach,0,0.0,3,public_transport,4426.13
Chennai,148.6,ev,0.2,8.5,non_veg,mid_range,3,4,beach,0,0.0,3,taxi,5634.1
Kochi,174.0,scooter,53.0,102.0,non_veg,mid_range,3,5,museum,0,0.0,2,rental_vehicle,3936.15
Delhi,195.9,car,12.1,102.0,cafe,budget,4,3,beach,0,0.0,2,rental_vehicle,4094.11
Jaipur,104.3,ev,0.14,8.5,veg,mid_range,3,2,adventure,0,0.0,4,taxi,5421.06
Mumbai,137.9,scooter,44.2,102.0,cafe,budget,4,3,beach,1,3738.02,4,personal_vehicle,8658.55
Jaipur,151.1,bike,37.5,102.0,fast_food,mid_range,4,3,shopping,1,3132.93,2,taxi,7574.87
Goa,13.5,ev,0.11,8.5,fast_food,mid_range,2,4,sightseeing,0,0.0,4,taxi,5431.95
Goa,109.2,bike,40.6,102.0,fast_food,mid_range,3,1,sightseeing,1,1951.96,2,public_transport,4592.52
Goa,180.6,ev,0.13,8.5,non_veg,mid_range,3,5,adventure,1,999.42,1,taxi,3120.14
Bengaluru,107.2,scooter,48.5,102.0,non_veg,mid_range,3,2,beach,0,0.0,1,rental_vehicle,1760.42
Jaipur,162.3,bike,34.7,102.0,cafe,mid_range,3,2,shopping,0,0.0,1,personal_vehicle,1783.78
Jaipur,67.7,scooter,41.0,102.0,fast_food,mid_range,4,1,museum,1,2539.36,1,rental_vehicle,4516.11
Hyderabad,127.0,car,15.5,102.0,local_cuisine,mid_range,3,1,entertainment,1,1614.0,1,public_transport,3422.54
Bengaluru,102.2,scooter,41.9,102.0,veg,budget,3,1,museum,0,0.0,2,taxi,1945.11
Delhi,44.2,ev,0.16,8.5,fast_food,fine_dining,3,1,entertainment,1,3610.1,3,taxi,10914.71
Bengaluru,105.6,car,16.2,102.0,cafe,budget,3,2,entertainment,0,0.0,4,taxi,4653.5
Hyderabad,149.9,car,19.0,102.0,cafe,fine_dining,3,1,museum,1,4047.98,3,personal_vehicle,12365.02
Jaipur,28.9,bike,49.9,102.0,veg,budget,3,3,entertainment,0,0.0,1,public_transport,1018.01
Delhi,132.1,bike,46.2,102.0,local_cuisine,mid_range,3,4,beach,0,0.0,1,taxi,2386.63
Hyderabad,120.8,ev,0.17,8.5,cafe,mid_range,3,5,beach,0,0.0,3,public_transport,5293.49
Jaipur,163.4,scooter,41.3,102.0,local_cuisine,fine_dining,3,4,shopping,0,0.0,1,personal_vehicle,3296.89
Hyderabad,16.1,scooter,40.3,102.0,veg,mid_range,3,1,cafe_hopping,0,0.0,1,personal_vehicle,1224.78
Mumbai,167.3,bike,38.3,102.0,veg,budget,3,2,beach,1,2608.48,1,rental_vehicle,3932.26
Delhi,112.9,car,15.2,102.0,veg,mid_range,3,3,sightseeing,0,0.0,1,rental_vehicle,2497.83
Goa,126.4,ev,0.2,8.5,local_cuisine,budget,3,3,cafe_hopping,1,1338.32,3,taxi,4990.22
Hyderabad,48.1,ev,0.16,8.5,local_cuisine,budget,3,1,adventure,1,3311.0,1,public_transport,4276.29
Bengaluru,64.7,ev,0.19,8.5,local_cuisine,budget,2,4,shopping,0,0.0,3,taxi,2978.62
Jaipur,63.2,ev,0.15,8.5,local_cuisine,mid_range,3,3,sightseeing,0,0.0,1,personal_vehicle,1545.57
Hyderabad,167.3,car,15.9,102.0,fast_food,budget,3,1,shopping,0,0.0,1,rental_vehicle,1787.4
Mumbai,22.3,scooter,50.3,102.0,fast_food,mid_range,3,3,cafe_hopping,0,0.0,1,rental_vehicle,1658.1
Goa,73.3,car,20.5,102.0,local_cuisine,budget,3,5,shopping,0,0.0,2,rental_vehicle,2884.35
Mumbai,151.3,bike,45.3,102.0,fast_food,budget,3,3,entertainment,0,0.0,3,taxi,3522.12
Jaipur,192.8,ev,0.18,8.5,cafe,mid_range,4,2,adventure,1,3701.03,2,personal_vehicle,7436.86
Hyderabad,139.0,car,14.4,102.0,cafe,budget,2,5,shopping,1,3724.51,1,taxi,5903.59
Delhi,107.4,bike,41.8,102.0,fast_food,mid_range,4,4,entertainment,0,0.0,1,personal_vehicle,2202.75
Jaipur,106.1,car,15.2,102.0,veg,fine_dining,2,5,entertainment,1,873.64,2,personal_vehicle,5432.68
Goa,17.7,scooter,53.8,102.0,veg,budget,3,3,cafe_hopping,0,0.0,2,public_transport,2075.75
Mumbai,166.4,car,21.5,102.0,cafe,budget,3,4,entertainment,0,0.0,4,personal_vehicle,4984.17
Chennai,185.2,scooter,48.8,102.0,veg,mid_range,3,4,shopping,1,2486.71,2,personal_vehicle,5790.35
Kochi,136.9,car,17.2,102.0,fast_food,budget,3,2,museum,1,4034.18,1,rental_vehicle,5848.42
Kochi,170.7,ev,0.18,8.5,fast_food,budget,2,5,adventure,0,0.0,1,public_transport,1326.53
Delhi,66.5,bike,49.1,102.0,veg,budget,4,2,beach,0,0.0,2,personal_vehicle,2116.54
Kochi,162.1,scooter,54.3,102.0,veg,mid_range,4,2,shopping,1,1912.55,2,rental_vehicle,5850.34
Goa,73.4,car,13.7,102.0,veg,budget,3,4,cafe_hopping,1,1268.21,2,rental_vehicle,4399.34
Chennai,143.9,ev,0.2,8.5,non_veg,budget,3,4,sightseeing,1,1195.47,3,taxi,5129.3
Kochi,81.6,scooter,42.4,102.0,fast_food,fine_dining,3,1,adventure,0,0.0,3,rental_vehicle,6960.57
Delhi,124.3,ev,0.11,8.5,veg,mid_range,2,4,entertainment,0,0.0,2,rental_vehicle,2959.06
Delhi,19.4,car,19.1,102.0,veg,budget,2,5,museum,0,0.0,2,public_transport,2188.55
Jaipur,104.5,bike,42.9,102.0,local_cuisine,budget,3,1,sightseeing,1,2659.77,1,personal_vehicle,3640.89
Mumbai,47.2,scooter,45.9,102.0,non_veg,budget,3,2,cafe_hopping,1,2882.73,4,personal_vehicle,6290.96
Delhi,66.1,ev,0.18,8.5,non_veg,budget,2,4,entertainment,0,0.0,1,public_transport,991.0
Chennai,65.7,bike,36.5,102.0,fast_food,mid_range,3,4,beach,1,4497.65,2,personal_vehicle,8113.38
Bengaluru,135.4,ev,0.13,8.5,non_veg,mid_range,3,2,adventure,1,2071.5,1,rental_vehicle,3657.7
Goa,189.6,car,21.9,102.0,non_veg,mid_range,3,1,shopping,1,2498.89,1,personal_vehicle,4895.42
Kochi,13.8,bike,38.5,102.0,cafe,mid_range,4,3,cafe_hopping,1,1462.74,1,public_transport,3665.06
Hyderabad,169.7,bike,32.6,102.0,fast_food,mid_range,4,4,entertainment,0,0.0,1,public_transport,2556.78
Chennai,142.0,bike,38.3,102.0,cafe,budget,3,2,shopping,1,2774.34,1,public_transport,4072.55
Hyderabad,106.8,scooter,48.9,102.0,fast_food,mid_range,3,1,sightseeing,0,0.0,2,taxi,2862.92
Jaipur,96.1,car,18.4,102.0,veg,mid_range,3,1,cafe_hopping,1,2628.27,2,taxi,5832.37
Delhi,111.5,scooter,54.9,102.0,local_cuisine,mid_range,3,2,entertainment,0,0.0,1,personal_vehicle,1587.66
Kochi,15.8,bike,41.5,102.0,non_veg,budget,3,4,museum,0,0.0,1,personal_vehicle,1173.76
Delhi,126.4,ev,0.12,8.5,veg,fine_dining,3,5,cafe_hopping,0,0.0,1,public_transport,3051.52
Hyderabad,113.3,car,17.8,102.0,fast_food,mid_range,2,3,adventure,1,1946.13,4,taxi,7405.38
Chennai,144.0,bike,40.9,102.0,cafe,fine_dining,3,2,shopping,1,1898.16,1,personal_vehicle,4881.15
Goa,181.2,ev,0.17,8.5,local_cuisine,budget,3,1,beach,1,2547.44,2,personal_vehicle,3990.9
Jaipur,180.2,ev,0.19,8.5,local_cuisine,mid_range,3,1,sightseeing,1,3390.7,2,taxi,6420.18
Delhi,27.3,ev,0.16,8.5,non_veg,budget,3,5,shopping,0,0.0,1,personal_vehicle,1289.99
Hyderabad,152.9,car,21.3,102.0,cafe,budget,3,4,beach,1,4252.6,1,rental_vehicle,5952.88
Hyderabad,30.9,ev,0.19,8.5,non_veg,budget,3,4,shopping,0,0.0,2,public_transport,2138.29
Goa,171.0,bike,38.9,102.0,fast_food,mid_range,3,3,sightseeing,0,0.0,1,personal_vehicle,1822.2
Goa,110.4,scooter,41.1,102.0,veg,mid_range,3,3,museum,0,0.0,1,rental_vehicle,1962.17
Jaipur,124.0,ev,0.14,8.5,non_veg,budget,3,2,shopping,0,0.0,3,rental_vehicle,2896.53
Goa,121.9,bike,43.0,102.0,non_veg,budget,3,1,entertainment,1,1072.14,1,taxi,2474.86
Delhi,117.8,ev,0.13,8.5,veg,budget,3,1,sightseeing,0,0.0,1,taxi,1215.75
Chennai,170.9,ev,0.12,8.5,local_cuisine,budget,4,5,museum,0,0.0,1,public_transport,1504.85
Bengaluru,14.2,car,13.7,102.0,cafe,mid_range,3,3,sightseeing,0,0.0,2,public_transport,3195.09
Mumbai,152.5,scooter,51.4,102.0,non_veg,budget,3,1,beach,0,0.0,1,rental_vehicle,1168.77
Jaipur,199.4,scooter,50.4,102.0,non_veg,budget,3,1,cafe_hopping,1,2845.47,1,rental_vehicle,4291.11
Delhi,37.6,scooter,45.5,102.0,fast_food,mid_range,3,4,entertainment,0,0.0,1,public_transport,1656.2
Goa,25.0,ev,0.16,8.5,local_cuisine,mid_range,2,5,sightseeing,0,0.0,2,rental_vehicle,3049.53
Bengaluru,147.7,ev,0.12,8.5,non_veg,budget,3,5,museum,1,977.1,1,taxi,2583.9
Delhi,129.8,bike,32.4,102.0,non_veg,budget,4,5,museum,0,0.0,3,taxi,4868.31
Kochi,136.9,bike,45.0,102.0,cafe,mid_range,3,2,museum,1,3415.03,2,rental_vehicle,6237.07
Mumbai,146.1,scooter,47.6,102.0,veg,budget,3,3,sightseeing,0,0.0,1,rental_vehicle,1510.6
Kochi,76.3,scooter,50.5,102.0,non_veg,mid_range,3,3,shopping,0,0.0,2,public_transport,2965.66
Kochi,112.5,ev,0.16,8.5,non_veg,budget,3,5,adventure,1,3151.19,1,personal_vehicle,4244.26
Goa,147.2,scooter,47.4,102.0,non_veg,mid_range,2,1,shopping,0,0.0,1,public_transport,1327.5
Chennai,119.2,scooter,46.0,102.0,local_cuisine,budget,3,2,sightseeing,0,0.0,1,taxi,1467.82
Goa,121.6,scooter,50.1,102.0,non_veg,mid_range,3,3,museum,0,0.0,2,personal_vehicle,3145.78
Mumbai,125.2,scooter,46.9,102.0,local_cuisine,budget,3,4,cafe_hopping,1,943.13,2,rental_vehicle,3750.81
Goa,80.0,scooter,50.9,102.0,veg,fine_dining,3,5,museum,0,0.0,3,public_transport,8398.52
Delhi,87.0,ev,0.15,8.5,local_cuisine,mid_range,3,1,shopping,1,1750.52,1,rental_vehicle,3263.88
Kochi,170.1,ev,0.16,8.5,veg,budget,3,2,entertainment,1,3761.33,2,rental_vehicle,5965.5
Kochi,67.0,bike,39.5,102.0,cafe,mid_range,3,3,museum,1,1549.11,3,rental_vehicle,6515.75
Mumbai,24.6,scooter,40.9,102.0,local_cuisine,mid_range,3,2,adventure,1,837.27,1,taxi,2655.38
Bengaluru,163.0,car,20.7,102.0,cafe,budget,3,3,museum,0,0.0,4,taxi,4752.97
Goa,14.9,ev,0.1,8.5,cafe,mid_range,3,2,entertainment,0,0.0,2,rental_vehicle,2944.81
Mumbai,199.9,ev,0.13,8.5,veg,budget,2,3,beach,1,1401.82,1,rental_vehicle,2605.1
Delhi,135.6,bike,40.5,102.0,local_cuisine,fine_dining,4,2,shopping,0,0.0,2,rental_vehicle,6785.26
Mumbai,56.9,ev,0.19,8.5,non_veg,mid_range,4,4,beach,0,0.0,2,rental_vehicle,3896.19
Kochi,122.5,ev,0.13,8.5,non_veg,budget,3,4,cafe_hopping,0,0.0,3,personal_vehicle,3154.41
Chennai,175.4,ev,0.18,8.5,fast_food,mid_range,3,3,entertainment,1,2822.13,2,public_transport,6139.51
Hyderabad,113.5,scooter,49.6,102.0,fast_food,mid_range,4,3,beach,0,0.0,3,personal_vehicle,5624.54
Hyderabad,109.1,bike,48.6,102.0,non_veg,budget,3,4,beach,0,0.0,2,personal_vehicle,2305.16
Bengaluru,170.1,car,16.7,102.0,fast_food,mid_range,2,3,museum,0,0.0,1,personal_vehicle,2201.18
Goa,110.7,ev,0.18,8.5,fast_food,fine_dining,3,5,sightseeing,0,0.0,2,taxi,6311.01
Jaipur,83.4,car,13.7,102.0,veg,budget,2,1,museum,1,4456.35,1,taxi,5626.43
Bengaluru,146.4,car,14.5,102.0,local_cuisine,fine_dining,3,5,cafe_hopping,0,0.0,1,personal_vehicle,3804.5
Hyderabad,106.8,car,17.5,102.0,cafe,fine_dining,3,2,shopping,0,0.0,2,taxi,6290.53
